Date,Open,High,Low,Close,Volume
04/01/2016,102.610001,105.370003,102.0,105.349998,67649400
05/01/2016,105.75,105.849998,102.410004,102.709999,55791000
06/01/2016,100.559998,102.370003,99.870003,100.699997,68457400
07/01/2016,98.68,100.129997,96.43,96.449997,81094400
08/01/2016,98.550003,99.110001,96.760002,96.959999,70798000
11/01/2016,98.970001,99.059998,97.339996,98.529999,49739400
12/01/2016,100.550003,100.690002,98.839996,99.959999,49154200
13/01/2016,100.32,101.190002,97.300003,97.389999,62439600
14/01/2016,97.959999,100.480003,95.739998,99.519997,63170100
15/01/2016,96.199997,97.709999,95.360001,97.129997,79833900
19/01/2016,98.410004,98.650002,95.5,96.660004,53087700
20/01/2016,95.099998,98.190002,93.419998,96.790001,72334400
21/01/2016,97.059998,97.879997,94.940002,96.300003,52161500
22/01/2016,98.629997,101.459999,98.370003,101.419998,65800500
25/01/2016,101.519997,101.529999,99.209999,99.440002,51794500
26/01/2016,99.93,100.879997,98.07,99.989998,75077000
27/01/2016,96.040001,96.629997,93.339996,93.419998,133369700
28/01/2016,93.790001,94.519997,92.389999,94.089996,55678800
29/01/2016,94.790001,97.339996,94.349998,97.339996,64416500
01/02/2016,96.470001,96.709999,95.400002,96.43,40943500
02/02/2016,95.419998,96.040001,94.279999,94.480003,37357200
03/02/2016,95.0,96.839996,94.080002,96.349998,45964300
04/02/2016,95.860001,97.330002,95.190002,96.599998,46471700
05/02/2016,96.519997,96.919998,93.690002,94.019997,46418100
08/02/2016,93.129997,95.699997,93.040001,95.010002,54021400
09/02/2016,94.290001,95.940002,93.93,94.989998,44331200
10/02/2016,95.919998,96.349998,94.099998,94.269997,42343600
11/02/2016,93.790001,94.720001,92.589996,93.699997,50074700
12/02/2016,94.190002,94.5,93.010002,93.989998,40351400
16/02/2016,95.019997,96.849998,94.610001,96.639999,49057900
17/02/2016,96.669998,98.209999,96.150002,98.120003,44863200
18/02/2016,98.839996,98.889999,96.089996,96.260002,39021000
19/02/2016,96.0,96.760002,95.800003,96.040001,35374200
22/02/2016,96.309998,96.900002,95.919998,96.879997,34280800
23/02/2016,96.400002,96.5,94.550003,94.690002,31942600
24/02/2016,93.980003,96.379997,93.32,96.099998,36255700
25/02/2016,96.050003,96.760002,95.25,96.760002,27582700
26/02/2016,97.199997,98.019997,96.580002,96.910004,28991100
29/02/2016,96.860001,98.230003,96.650002,96.690002,35216300
01/03/2016,97.650002,100.769997,97.419998,100.529999,50407100
02/03/2016,100.510002,100.889999,99.639999,100.75,33169600
03/03/2016,100.580002,101.709999,100.449997,101.5,36955700
04/03/2016,102.370003,103.75,101.370003,103.010002,46055100
07/03/2016,102.389999,102.830002,100.959999,101.870003,35828900
08/03/2016,100.779999,101.760002,100.400002,101.029999,31561900
09/03/2016,101.309998,101.580002,100.269997,101.120003,27201700
10/03/2016,101.410004,102.239998,100.150002,101.169998,33513600
11/03/2016,102.239998,102.279999,101.5,102.260002,27408200
14/03/2016,101.910004,102.910004,101.779999,102.519997,25076100
15/03/2016,103.959999,105.18,103.849998,104.580002,40067700
16/03/2016,104.610001,106.309998,104.589996,105.970001,38303500
17/03/2016,105.519997,106.470001,104.959999,105.800003,34420700
18/03/2016,106.339996,106.5,105.190002,105.919998,44205200
21/03/2016,105.93,107.650002,105.139999,105.910004,35502700
22/03/2016,105.25,107.290001,105.209999,106.720001,32444400
23/03/2016,106.480003,107.07,105.900002,106.129997,25703500
24/03/2016,105.470001,106.25,104.889999,105.669998,26133000
28/03/2016,106.0,106.190002,105.059998,105.190002,19411400
29/03/2016,104.889999,107.790001,104.879997,107.68,31190100
30/03/2016,108.650002,110.419998,108.599998,109.559998,45601100
31/03/2016,109.720001,109.900002,108.879997,108.989998,25888400
01/04/2016,108.779999,110.0,108.199997,109.989998,25874000
04/04/2016,110.419998,112.190002,110.269997,111.120003,37356200
