Date,Open,High,Low,Close,Volume
04/01/2016,32.290001,32.580002,32.040001,32.369999,8951900
05/01/2016,32.98,33.439999,32.5,32.889999,12256800
06/01/2016,32.349998,32.5,31.16,31.530001,11233600
07/01/2016,30.74,30.950001,29.879999,30.280001,16132600
08/01/2016,30.67,30.700001,29.57,29.629999,9961800
11/01/2016,29.66,29.889999,29.15,29.68,10234300
12/01/2016,30.209999,30.620001,29.969999,30.18,11733900
13/01/2016,30.41,30.610001,29.23,29.26,12041800
14/01/2016,28.66,29.0,27.82,28.67,15005900
15/01/2016,27.52,27.85,26.639999,27.110001,20981100
19/01/2016,27.67,28.450001,27.219999,27.33,11428500
20/01/2016,26.809999,27.83,26.450001,27.48,12029500
21/01/2016,27.780001,28.23,27.209999,27.799999,12036400
22/01/2016,28.33,28.639999,28.27,28.450001,6449900
25/01/2016,28.440001,28.77,28.360001,28.42,6768200
26/01/2016,28.48,28.82,28.190001,28.700001,5698600
27/01/2016,28.66,28.75,27.82,28.360001,5792500
28/01/2016,28.59,28.690001,27.5,28.049999,6919400
29/01/2016,28.290001,29.35,28.18,29.290001,7762600
01/02/2016,29.26,29.450001,29.01,29.299999,7247100
02/02/2016,29.0,29.15,27.860001,28.059999,8547700
03/02/2016,28.280001,28.450001,27.549999,28.200001,8169300
04/02/2016,28.24,28.85,27.93,28.209999,8703500
05/02/2016,28.02,28.33,26.35,26.43,15010700
08/02/2016,26.030001,26.16,24.85,25.219999,15221300
09/02/2016,24.92,26.549999,24.799999,25.49,10634300
10/02/2016,25.65,26.389999,25.290001,25.43,8395000
11/02/2016,24.780001,25.559999,24.780001,25.299999,8503600
12/02/2016,25.700001,25.780001,24.75,25.73,8520400
16/02/2016,26.1,27.030001,26.02,26.99,12133800
17/02/2016,27.33,27.92,27.219999,27.66,19286700
18/02/2016,29.93,30.98,29.9,30.040001,26716500
19/02/2016,29.879999,30.709999,29.65,30.440001,13140700
22/02/2016,30.879999,31.870001,30.82,31.52,11241700
23/02/2016,31.27,31.9,31.120001,31.6,9234500
24/02/2016,31.469999,31.870001,30.6,31.82,8421300
25/02/2016,31.940001,32.049999,31.32,31.889999,8740400
26/02/2016,32.040001,32.119999,31.360001,31.68,9049100
29/02/2016,31.610001,32.02,31.34,31.360001,8083600
01/03/2016,31.440001,32.75,31.389999,32.75,8717500
02/03/2016,32.57,33.060001,32.509998,32.939999,5845300
03/03/2016,32.900002,33.040001,32.209999,32.650002,7550100
04/03/2016,32.900002,32.93,32.299999,32.549999,4382600
07/03/2016,32.369999,32.59,31.92,32.34,5999200
08/03/2016,32.009998,32.200001,31.65,31.75,6873500
09/03/2016,32.029999,32.080002,31.32,31.73,5569700
10/03/2016,31.92,32.099998,31.040001,31.68,7152100
11/03/2016,32.150002,32.23,31.77,32.220001,6935000
14/03/2016,32.07,32.43,31.92,32.299999,4757800
15/03/2016,32.130001,32.34,31.57,32.139999,5655400
16/03/2016,31.9,33.209999,31.75,33.099998,9091100
17/03/2016,32.98,33.139999,32.369999,32.82,8842000
18/03/2016,33.209999,34.25,33.0,33.810001,13637800
21/03/2016,33.509998,33.919998,33.150002,33.91,8444500
22/03/2016,33.799999,34.09,33.43,33.849998,6050300
23/03/2016,34.0,34.68,33.849998,34.43,10725200
24/03/2016,34.119999,34.540001,34.009998,34.48,6123900
28/03/2016,34.419998,34.98,34.380001,34.830002,6634700
29/03/2016,34.68,35.470001,34.599998,35.389999,6545300
30/03/2016,35.52,36.25,35.5,35.759998,9417500
31/03/2016,35.919998,36.0,35.349998,35.630001,9497100
01/04/2016,35.41,36.169998,35.139999,36.150002,8707300
04/04/2016,36.450001,36.639999,35.66,35.799999,9848500
05/04/2016,35.48,36.080002,35.34,35.75,8489200
06/04/2016,35.299999,35.82,34.630001,35.799999,11334400
07/04/2016,35.57,35.889999,35.279999,35.43,9452600
08/04/2016,35.720001,35.950001,35.310001,35.66,6398400
11/04/2016,35.869999,36.470001,35.759998,35.880001,9688100
12/04/2016,36.0,36.049999,35.139999,35.84,7319100
13/04/2016,36.0,36.75,36.0,36.740002,8767900
14/04/2016,36.639999,37.0,36.490002,36.84,10414100
15/04/2016,36.830002,37.459999,36.709999,37.130001,10924300
18/04/2016,37.060001,37.060001,36.610001,36.970001,7680600
19/04/2016,37.110001,37.18,36.080002,36.310001,7728800
