14/01/2016,28.66,29.0,27.82,28.491938,15005900
13/01/2016,30.41,30.610001,29.23,29.078274,12041800
12/01/2016,30.209999,30.620001,29.969999,29.99256,11733900
11/01/2016,29.66,29.889999,29.15,29.495665,10234300
08/01/2016,30.67,30.700001,29.57,29.445975,9961800
07/01/2016,30.74,30.950001,29.879999,30.091939,16132600
06/01/2016,32.349998,32.5,31.16,31.334176,11233600
05/01/2016,32.98,33.439999,32.5,32.685728,12256800
04/01/2016,32.290001,32.580002,32.040001,32.168957,8951900
31/12/2015,33.34,33.490002,32.959999,32.755293,3713200
30/12/2015,33.650002,33.939999,33.380001,33.182623,4508600
29/12/2015,33.16,33.779999,33.07,33.470822,5091500
28/12/2015,32.82,33.139999,32.360001,32.934175,3550600
24/12/2015,32.959999,33.25,32.91,32.963988,1311200
23/12/2015,32.98,33.189999,32.919998,32.854674,3063100
22/12/2015,33.0,33.259998,32.73,32.72548,3250300
21/12/2015,32.490002,32.93,32.200001,32.695668,7105400
18/12/2015,32.439999,32.77,32.099998,31.940386,9897400
17/12/2015,33.220001,33.560001,32.650002,32.467093,6354000
16/12/2015,33.040001,33.279999,32.75,32.963988,5908900
15/12/2015,32.939999,33.200001,32.759998,32.765233,7645900
14/12/2015,32.52,32.75,32.18,32.367716,6897300
11/12/2015,32.650002,32.880001,32.419998,32.288215,5683000
10/12/2015,32.810001,33.16,32.700001,32.775169,5914900
09/12/2015,33.549999,33.75,32.369999,32.506846,9316900
08/12/2015,32.700001,33.700001,32.490002,33.351569,7862200
07/12/2015,33.740002,33.740002,33.009998,32.904363,8339700
04/12/2015,32.43,33.810001,32.43,33.540387,11468900
03/12/2015,32.759998,33.099998,32.27,32.228586,6166400
02/12/2015,32.799999,33.139999,32.43,32.298151,7356000
01/12/2015,32.0,32.779999,31.969999,32.546598,10237400
30/11/2015,31.42,31.860001,31.389999,31.522995,8181100
27/11/2015,31.190001,31.49,31.030001,31.195044,2174900
25/11/2015,31.110001,31.48,31.02,30.936659,3457500
24/11/2015,30.92,31.440001,30.780001,30.976411,4885700
23/11/2015,31.65,31.65,30.809999,30.727964,6063800
20/11/2015,31.35,31.57,31.16,31.195044,5993600
19/11/2015,31.139999,31.43,30.889999,30.926722,6351800
18/11/2015,30.41,31.07,30.08,30.837281,8755400
17/11/2015,30.48,30.66,30.27,30.096908,6426200
16/11/2015,30.190001,30.42,29.950001,30.096908,8607000
13/11/2015,30.43,30.559999,29.65,29.502889,7323500
12/11/2015,30.440001,30.719999,30.27,30.096908,7277000
11/11/2015,30.83,31.049999,30.4,30.205812,15497400
10/11/2015,31.0,31.17,30.15,30.50282,13806500
09/11/2015,31.24,31.5,30.969999,31.096838,12314200
06/11/2015,30.450001,31.940001,29.82,31.235442,29306800
05/11/2015,28.17,28.25,27.629999,27.433727,11970000
04/11/2015,28.42,28.629999,27.9,27.750538,11056600
03/11/2015,28.530001,28.690001,28.18,28.215851,9419200
02/11/2015,28.459999,28.73,28.290001,28.413858,4752200
30/10/2015,27.98,28.57,27.77,28.087148,7529000
29/10/2015,28.209999,28.5,27.629999,27.404027,8179200
28/10/2015,28.620001,28.67,28.200001,28.384156,5425900
27/10/2015,28.32,28.620001,28.299999,28.15645,5206700
26/10/2015,28.610001,28.68,28.200001,28.176249,6185900
23/10/2015,28.65,28.780001,28.219999,28.304954,9544400
22/10/2015,27.73,28.49,27.690001,28.116848,7672100
21/10/2015,27.940001,28.110001,27.360001,27.136719,9657000
20/10/2015,27.690001,27.9,27.48,27.49313,6620600
19/10/2015,27.950001,28.08,27.49,27.53273,7367800
16/10/2015,27.52,28.120001,27.450001,27.582233,11184500
15/10/2015,27.41,27.99,27.129999,27.15652,13151200
14/10/2015,26.43,27.790001,26.4,27.087218,15303700
13/10/2015,26.139999,26.559999,26.049999,26.136788,7461100
12/10/2015,26.1,26.5,25.91,26.087287,5689700
09/10/2015,26.030001,26.280001,25.58,25.810078,10581200
08/10/2015,25.91,26.24,25.469999,25.909082,11501700
07/10/2015,25.809999,26.280001,25.389999,25.760578,7753800
06/10/2015,25.15,25.860001,25.049999,25.493269,11360500
05/10/2015,24.959999,25.73,24.83,25.166559,12050600
02/10/2015,24.040001,24.799999,23.790001,24.55274,9653600
01/10/2015,24.65,24.719999,23.469999,23.929022,12232400
30/09/2015,23.93,24.68,23.790001,24.404236,13909500
29/09/2015,23.549999,23.75,23.219999,23.473607,9518400
28/09/2015,23.610001,23.76,23.15,23.067695,9889600
25/09/2015,23.73,24.07,23.379999,23.374606,9242300
24/09/2015,22.860001,23.68,22.5,23.206301,9561000
23/09/2015,22.91,23.139999,22.82,22.770687,4040800
22/09/2015,23.02,23.18,22.77,22.661783,5708900
21/09/2015,23.32,23.58,23.200001,23.295404,7046000
18/09/2015,22.99,23.49,22.85,23.057797,8160300
17/09/2015,23.5,23.709999,23.26,23.077596,6717800
16/09/2015,22.9,23.23,22.73,22.86969,4337700
15/09/2015,22.700001,23.059999,22.629999,22.711286,8199400
14/09/2015,22.76,22.83,22.57,22.463778,4811500
11/09/2015,22.33,22.799999,22.24,22.424176,7539600
10/09/2015,22.1,22.860001,22.0,22.354874,8926900
09/09/2015,22.75,22.940001,22.18,22.008364,7234800
08/09/2015,22.280001,22.77,22.190001,22.453878,5961200
04/09/2015,21.889999,22.24,21.74,21.53315,7199300
03/09/2015,22.540001,22.65,22.23,22.047966,6563900
02/09/2015,22.15,22.219999,21.780001,21.988563,8601100
01/09/2015,21.83,22.200001,21.4,21.345044,8835200
31/08/2015,22.620001,22.780001,22.389999,22.255871,5483800
28/08/2015,22.629999,22.870001,22.469999,22.503379,8023600
27/08/2015,22.040001,22.639999,21.91,22.404375,11594100
26/08/2015,20.940001,21.83,20.780001,21.592551,15374400
25/08/2015,21.620001,21.700001,20.280001,20.077806,15567100
24/08/2015,20.27,21.83,20.0,20.503518,17057100
21/08/2015,22.0,22.370001,21.450001,21.255941,9566600
20/08/2015,22.73,22.84,22.049999,21.939062,10673300
19/08/2015,23.049999,23.309999,22.74,22.760787,6231200
18/08/2015,23.219999,23.379999,22.9,22.849889,7177100
17/08/2015,23.5,23.5,23.1,23.059775,6847000
14/08/2015,23.5,23.68,23.360001,23.207659,5366300
13/08/2015,23.75,23.799999,23.459999,23.187941,6922100
12/08/2015,23.280001,23.889999,23.280001,23.385116,9601200
11/08/2015,23.43,23.889999,23.43,23.325963,10875200
10/08/2015,22.82,23.950001,22.68,23.44427,16557600
07/08/2015,22.459999,23.370001,21.879999,22.655563,35131200
06/08/2015,20.530001,20.68,20.110001,20.161284,16391900
05/08/2015,20.870001,20.889999,20.540001,20.289447,5865700
04/08/2015,20.219999,20.43,20.139999,20.082413,6502500
03/08/2015,20.110001,20.309999,19.85,20.003543,9928300
31/07/2015,20.1,20.110001,19.83,19.668343,5458500
30/07/2015,19.92,20.219999,19.92,19.737354,4754500
29/07/2015,19.690001,20.129999,19.610001,19.688059,5817000
28/07/2015,19.360001,19.860001,19.16,19.451448,4957700
27/07/2015,19.25,19.530001,19.09,19.037377,4810500
24/07/2015,19.790001,19.809999,19.34,19.145825,4721100
23/07/2015,19.450001,19.940001,19.41,19.372577,4247900
22/07/2015,19.65,19.65,19.17,19.135966,8911800
21/07/2015,19.66,20.07,19.66,19.510602,3743000
20/07/2015,20.07,20.15,19.65,19.421872,4710300
17/07/2015,20.120001,20.139999,19.809999,19.786648,5509300
16/07/2015,19.870001,20.190001,19.799999,19.904954,7071200
15/07/2015,19.84,19.969999,19.57,19.471166,6643300
14/07/2015,19.91,19.93,19.629999,19.609189,6230400
13/07/2015,19.950001,19.99,19.75,19.599329,5311800
10/07/2015,19.66,19.93,19.610001,19.471166,5417700
09/07/2015,19.959999,20.049999,19.290001,19.135966,8939700
08/07/2015,19.68,19.799999,19.49,19.372577,8312300
07/07/2015,20.049999,20.129999,19.16,19.510602,14856300
06/07/2015,20.25,20.530001,20.02,19.885236,5369400
02/07/2015,20.389999,20.549999,20.290001,20.131707,3644100
01/07/2015,20.610001,20.9,20.219999,20.111988,7572300
30/06/2015,20.24,20.33,19.969999,19.826084,7897900
29/06/2015,20.5,20.709999,20.09,19.835943,9793100
26/06/2015,21.0,21.02,20.65,20.447188,10532400
25/06/2015,21.01,21.299999,21.01,20.871118,8761500
24/06/2015,21.190001,21.299999,20.91,20.713377,6334200
23/06/2015,21.82,21.99,21.049999,20.920411,10351600
22/06/2015,21.91,22.030001,21.450001,21.472506,12855900
19/06/2015,21.940001,22.120001,21.67,21.561236,8891400
18/06/2015,21.76,22.08,21.700001,21.630247,7485100
17/06/2015,21.32,21.700001,21.27,21.275329,5838600
16/06/2015,21.030001,21.360001,20.82,21.028859,6422300
15/06/2015,21.0,21.17,20.84,20.772529,7663700
12/06/2015,21.559999,21.690001,21.059999,20.811966,8093200
11/06/2015,21.469999,21.85,21.469999,21.393636,7076300
10/06/2015,21.6,21.74,21.35,21.166882,13236500
09/06/2015,21.77,22.02,21.73,21.551377,6422200
08/06/2015,22.190001,22.34,21.5,21.442929,8570300
05/06/2015,22.02,22.360001,21.790001,21.945729,7833000
04/06/2015,21.57,22.16,21.57,21.778129,8092800
03/06/2015,22.0,22.17,21.66,21.393636,6269700
02/06/2015,22.24,22.360001,21.92,21.630247,5607600
01/06/2015,22.27,22.6,22.129999,22.064034,9316500
29/05/2015,22.139999,22.280001,22.1,21.817564,8379200
28/05/2015,21.84,22.209999,21.799999,21.827423,8191400
27/05/2015,20.870001,21.940001,20.799999,21.531659,10808300
26/05/2015,20.76,20.9,20.57,20.437329,6493300
22/05/2015,20.940001,21.02,20.809999,20.565495,5314800
21/05/2015,21.049999,21.139999,20.870001,20.59507,5992300
20/05/2015,21.049999,21.299999,21.02,20.742954,4920600
19/05/2015,21.200001,21.27,21.0,20.742954,6345200
18/05/2015,21.25,21.4,21.15,20.873091,8124300
15/05/2015,21.379999,21.48,21.17,20.90253,5395600
14/05/2015,21.01,21.4,20.959999,20.892718,7326300
13/05/2015,20.98,21.139999,20.75,20.559062,7713100
12/05/2015,20.48,21.0,20.469999,20.441301,9720000
11/05/2015,20.540001,20.84,20.379999,20.245032,13603600
08/05/2015,21.01,21.84,20.49,20.441301,28663800
07/05/2015,22.01,22.559999,21.940001,22.070324,13364100
06/05/2015,22.15,22.360001,21.809999,21.687602,7912100
05/05/2015,22.530001,22.559999,21.93,21.618909,7323200
04/05/2015,22.73,22.879999,22.540001,22.188086,5018000
01/05/2015,22.379999,22.82,22.280001,22.325473,6424200
30/04/2015,22.030001,22.309999,21.98,21.785737,5471100
29/04/2015,22.15,22.370001,22.049999,21.726855,4878900
28/04/2015,22.16,22.389999,21.950001,21.893683,5862100
27/04/2015,22.1,22.59,21.91,21.785737,6211400
24/04/2015,22.209999,22.219999,21.780001,21.618909,6024000
23/04/2015,21.9,22.43,21.65,21.805362,6484500
22/04/2015,22.190001,22.34,21.85,21.893683,5185500
21/04/2015,22.360001,22.360001,21.950001,21.648348,5761400
20/04/2015,22.299999,22.440001,22.049999,21.677789,5790600
17/04/2015,22.02,22.42,22.01,21.785737,7340900
16/04/2015,22.5,22.690001,22.33,22.070324,3882100
15/04/2015,22.42,22.799999,22.309999,22.207711,6089000
14/04/2015,22.459999,22.549999,22.139999,21.942751,5506900
13/04/2015,22.709999,22.84,22.450001,22.129204,5918100
10/04/2015,22.549999,22.77,22.469999,22.335286,6468200
09/04/2015,21.85,22.6,21.84,22.109579,9485800
08/04/2015,21.879999,22.1,21.67,21.609095,9160800
07/04/2015,21.67,22.1,21.549999,21.452081,10349100
06/04/2015,20.969999,21.74,20.75,21.265626,12896600
02/04/2015,21.129999,21.190001,20.879999,20.667008,4805100
01/04/2015,21.01,21.08,20.65,20.617942,8269200
31/03/2015,21.41,21.43,20.91,20.539435,8931900
30/03/2015,21.48,21.58,21.200001,21.069357,6331300
27/03/2015,21.09,21.459999,20.75,20.981037,7957200
26/03/2015,20.610001,21.059999,20.459999,20.578688,7798000
25/03/2015,22.389999,22.389999,20.969999,20.647383,13563800
24/03/2015,22.639999,22.799999,22.299999,21.982003,8262000
23/03/2015,22.77,23.07,22.700001,22.286218,10650300
20/03/2015,23.41,23.610001,23.190001,23.032036,11552100
19/03/2015,22.950001,23.299999,22.780001,22.786701,7768900
18/03/2015,23.25,23.370001,22.66,22.443234,10346100
17/03/2015,22.92,23.26,22.76,22.816142,7497500
16/03/2015,22.879999,23.110001,22.73,22.541367,5923900
13/03/2015,22.559999,22.76,22.25,22.276406,8982200
12/03/2015,22.66,22.83,22.24,22.246966,10174300
11/03/2015,23.0,23.299999,22.82,22.453046,6553000
10/03/2015,22.709999,23.15,22.67,22.570807,13180300
09/03/2015,22.559999,22.780001,22.51,22.188086,5559700
06/03/2015,22.73,22.84,22.530001,22.129204,6434800
05/03/2015,22.43,22.9,22.370001,22.433421,8076400
04/03/2015,22.1,22.48,22.01,22.011444,5671000
03/03/2015,22.43,22.540001,22.110001,21.766109,4008600
02/03/2015,22.0,22.719999,21.969999,22.178272,7537800
27/02/2015,22.139999,22.190001,21.98,21.648348,3937300
26/02/2015,22.16,22.33,22.02,21.785737,3821600
25/02/2015,22.219999,22.32,22.040001,21.726855,3095500
24/02/2015,22.16,22.309999,21.959999,21.893683,3733900
23/02/2015,22.33,22.33,22.049999,21.663067,3125200
20/02/2015,22.16,22.35,22.0,21.839031,3943800
19/02/2015,22.4,22.440001,22.08,21.682619,4235800
18/02/2015,22.35,22.389999,22.08,21.623965,4273700
17/02/2015,22.27,22.49,22.129999,21.878133,5083500
13/02/2015,22.25,22.34,21.91,21.809703,7752100
12/02/2015,22.0,22.5,21.870001,21.799927,16922600
11/02/2015,21.0,21.0,20.67,20.34334,8020800
10/02/2015,20.4,20.959999,20.309999,20.480202,5655100
09/02/2015,20.280001,20.440001,20.15,19.922983,6848600
06/02/2015,20.469999,20.709999,20.309999,19.942535,5231900
05/02/2015,20.18,20.5,20.16,20.030516,3511200
04/02/2015,20.049999,20.389999,19.99,19.707917,4537900
03/02/2015,19.76,20.129999,19.66,19.659039,4586700
02/02/2015,19.32,19.700001,18.940001,19.180027,6490100
30/01/2015,19.639999,19.870001,19.17,18.769445,7455000
29/01/2015,19.32,19.889999,19.23,19.336439,5883500
28/01/2015,19.870001,19.950001,19.299999,18.876977,6818200
27/01/2015,20.299999,20.32,19.59,19.189801,8948700
26/01/2015,20.620001,20.719999,20.49,20.157602,3331000
23/01/2015,20.67,20.75,20.5,20.245582,3010400
22/01/2015,20.34,20.709999,20.129999,20.186928,3992800
21/01/2015,19.91,20.35,19.77,19.844777,3619500
20/01/2015,20.1,20.209999,19.77,19.571057,3507700
16/01/2015,19.57,19.98,19.51,19.512401,4537800
15/01/2015,19.879999,20.0,19.59,19.160475,4723300
14/01/2015,19.450001,19.799999,19.4,19.297335,3881500
13/01/2015,19.84,20.24,19.52,19.219129,5909700
12/01/2015,19.99,20.0,19.51,19.248457,4768300
09/01/2015,19.93,20.09,19.66,19.492851,5238500
08/01/2015,19.360001,19.98,19.35,19.414645,7094500
07/01/2015,19.33,19.5,19.08,18.71079,8045200
06/01/2015,19.82,19.84,19.17,18.759669,4944100
05/01/2015,20.129999,20.190001,19.700001,19.346215,4948800
02/01/2015,20.129999,20.280001,19.809999,19.678589,2842000
