GOOG,27/04/2016,707.289978,708.97998,692.36499,705.840027,3086700
GOOG,28/04/2016,708.26001,714.169983,689.549988,691.02002,2851100
GOOG,29/04/2016,690.700012,697.619995,689.0,693.01001,2484300
GOOG,02/05/2016,697.630005,700.640015,691.0,698.210022,1644100
GOOG,03/05/2016,696.869995,697.840027,692.0,692.359985,1531000
GOOG,04/05/2016,690.48999,699.75,689.01001,695.700012,1688600
GOOG,05/05/2016,697.700012,702.320007,695.719971,701.429993,1677400
GOOG,06/05/2016,698.380005,711.859985,698.106995,711.119995,1826100
GOOG,09/05/2016,712.0,718.710022,710.0,712.900024,1508400
GOOG,10/05/2016,716.75,723.5,715.719971,723.179993,1563100
GOOG,11/05/2016,723.409973,724.47998,712.799988,715.289978,1686800
GOOG,12/05/2016,717.059998,719.25,709.0,713.309998,1360700
GOOG,13/05/2016,711.929993,716.661987,709.26001,710.830017,1307300
GOOG,16/05/2016,709.130005,718.47998,705.650024,716.48999,1316200
GOOG,17/05/2016,715.98999,721.52002,704.109985,706.22998,1999500
GOOG,18/05/2016,703.669983,711.599976,700.630005,706.630005,1763400
GOOG,19/05/2016,702.359985,706.0,696.799988,700.320007,1656300
GOOG,20/05/2016,701.619995,714.580017,700.52002,709.73999,1816000
GOOG,23/05/2016,706.530029,711.478027,704.179993,704.23999,1320900
GOOG,24/05/2016,706.859985,720.969971,706.859985,720.090027,1920400
GOOG,25/05/2016,720.76001,727.51001,719.705017,725.27002,1629200
GOOG,26/05/2016,722.869995,728.330017,720.280029,724.119995,1542900
GOOG,27/05/2016,724.01001,733.935974,724.0,732.659973,1974000
GOOG,31/05/2016,731.73999,739.72998,731.26001,735.719971,2119900
GOOG,01/06/2016,734.530029,737.210022,730.659973,734.150024,1250800
GOOG,02/06/2016,732.5,733.02002,724.169983,730.400024,1337600
GOOG,03/06/2016,729.27002,729.48999,720.559998,722.340027,1222700
GOOG,06/06/2016,724.909973,724.909973,714.609985,716.549988,1565300
GOOG,07/06/2016,719.840027,721.97998,716.549988,716.650024,1336200
GOOG,08/06/2016,723.960022,728.570007,720.580017,728.280029,1582100
GOOG,09/06/2016,722.869995,729.539978,722.335999,728.580017,985900
GOOG,10/06/2016,719.469971,725.890015,716.429993,719.409973,1206000
GOOG,13/06/2016,716.51001,725.440002,716.51001,718.359985,1252800
GOOG,14/06/2016,716.47998,722.469971,713.119995,718.27002,1302100
GOOG,15/06/2016,719.0,722.97998,717.309998,718.919983,1208900
GOOG,15/06/2016,719.0,722.97998,717.309998,718.919983,1214500
GOOG,16/06/2016,714.909973,716.650024,703.26001,710.359985,1980200
GOOG,17/06/2016,708.650024,708.820007,688.452026,691.719971,3396800
GOOG,20/06/2016,698.77002,702.47998,693.409973,693.710022,2071400
GOOG,21/06/2016,698.400024,702.77002,692.01001,695.940002,1464300
GOOG,22/06/2016,699.059998,700.859985,693.08197,697.460022,1179300
GOOG,23/06/2016,697.450012,701.950012,687.0,701.869995,2157400
GOOG,24/06/2016,675.169983,689.400024,673.450012,675.219971,4399800
GOOG,27/06/2016,671.0,672.299988,663.283997,668.26001,2629000
GOOG,28/06/2016,678.969971,680.330017,673.0,680.039978,2116600
GOOG,29/06/2016,683.0,687.429016,681.409973,684.109985,1928500
GOOG,30/06/2016,685.469971,692.320007,683.650024,692.099976,1590500
GOOG,01/07/2016,692.200012,700.650024,692.130005,699.210022,1342700
GOOG,05/07/2016,696.059998,696.940002,688.880005,694.950012,1446100
GOOG,06/07/2016,689.97998,701.679993,689.090027,697.77002,1408600
GOOG,07/07/2016,698.080017,698.200012,688.215027,695.359985,1303100
GOOG,08/07/2016,699.5,705.710022,696.434998,705.630005,1571400
GOOG,11/07/2016,708.049988,716.51001,707.23999,715.090027,1104500
GOOG,12/07/2016,719.119995,722.940002,715.909973,720.640015,1326200
GOOG,13/07/2016,723.619995,724.0,716.849976,716.97998,933100
GOOG,14/07/2016,721.580017,722.210022,718.030029,720.950012,949100
GOOG,15/07/2016,725.72998,725.73999,719.054993,719.849976,1275000
