DOX,03/05/2016,56.580002,57.060001,56.290001,56.547432,677700
DOX,04/05/2016,56.470001,57.200001,56.25,56.786577,692900
DOX,05/05/2016,57.830002,57.830002,55.66,55.560964,884500
DOX,06/05/2016,55.299999,57.41,55.18,57.205076,863100
DOX,09/05/2016,57.349998,58.5,57.25,57.952399,892500
DOX,10/05/2016,58.34,58.5,57.889999,58.141719,542300
DOX,11/05/2016,58.060001,58.610001,57.27,57.085505,650300
DOX,12/05/2016,57.630001,58.200001,57.380001,57.72322,509700
DOX,13/05/2016,57.73,58.0,57.09,57.105434,1062400
DOX,16/05/2016,57.330002,57.810001,56.98,57.234967,609700
DOX,17/05/2016,57.43,57.580002,56.779999,56.647073,510400
DOX,18/05/2016,56.68,57.110001,56.330002,56.37804,463600
DOX,19/05/2016,56.380001,56.799999,56.09,56.208645,837200
DOX,20/05/2016,56.5,57.040001,56.41,56.557394,1098200
DOX,23/05/2016,56.650002,56.860001,56.330002,56.178754,480600
DOX,24/05/2016,56.619999,57.279999,56.389999,57.025718,513300
DOX,25/05/2016,57.5,57.5,56.880001,56.936039,769500
DOX,26/05/2016,57.139999,57.68,56.810001,57.244934,569500
DOX,27/05/2016,57.389999,58.07,56.869999,57.802933,447200
DOX,31/05/2016,57.959999,58.16,57.830002,57.783007,893500
DOX,01/06/2016,57.77,58.259998,57.549999,57.484075,476500
DOX,02/06/2016,57.450001,58.0,57.439999,57.663433,607900
DOX,03/06/2016,57.77,58.189999,57.41,57.573754,571500
DOX,06/06/2016,57.669998,57.91,57.110001,57.354542,313000
DOX,07/06/2016,57.75,57.990002,57.310001,57.294755,501900
DOX,08/06/2016,57.650002,57.880001,57.380001,57.454183,472000
DOX,09/06/2016,57.68,57.68,57.259998,57.254897,341600
DOX,10/06/2016,56.93,57.419998,56.560001,57.175184,463700
DOX,13/06/2016,57.009998,57.5,56.48,56.647073,398500
DOX,14/06/2016,56.66,56.970001,56.32,56.417895,716100
DOX,15/06/2016,56.68,56.98,56.52,56.388003,386100
