Date,Open,High,Low,Close,Volume
30/06/2016,90.910004,91.720001,89.900002,91.480003,8716200
30/06/2016,90.910004,91.720001,89.900002,91.480003,9099000
01/07/2016,95,97,94.800003,96.669998,16149200
01/07/2016,95,97,94.800003,96.669998,16167200
05/07/2016,95.199997,101.269997,93.309998,97.910004,25813900
05/07/2016,95.199997,101.269997,93.309998,97.910004,25879400
06/07/2016,95.029999,96,93.550003,94.599998,16262000
06/07/2016,95.029999,96,93.550003,94.599998,16301200
07/07/2016,94.699997,95.379997,93.18,95.099998,9913500
07/07/2016,94.699997,95.379997,93.18,95.099998,9902700
08/07/2016,96,97.410004,95.300003,97.059998,8289200
08/07/2016,96,97.410004,95.300003,97.059998,8335400
11/07/2016,96.190002,96.870003,94.300003,94.669998,13202800
11/07/2016,96.190002,96.870003,94.300003,94.669998,13276200
12/07/2016,95.07,96.720001,94.089996,95.970001,11590600
12/07/2016,95.07,96.720001,94.089996,95.970001,11617400
13/07/2016,96.260002,96.720001,94.800003,96.43,8754000
13/07/2016,96.260002,96.720001,94.800003,96.43,8768900
14/07/2016,97,98.269997,96.800003,98.019997,9854600
14/07/2016,97,98.269997,96.800003,98.019997,9885000
15/07/2016,98.519997,98.699997,97.410004,98.389999,8968300
15/07/2016,98.519997,98.699997,97.410004,98.389999,9041900
18/07/2016,98.43,99.839996,97.239998,98.809998,22730200
18/07/2016,98.43,99.839996,97.239998,98.809998,28669700
19/07/2016,85.43,86.75,84.5,85.839996,55554200
