Date,Open,High,Low,Close,Volume
02/01/2015,111.389999,111.440002,107.349998,109.330002,53204600
05/01/2015,108.290001,108.650002,105.410004,106.25,64285500
06/01/2015,106.540001,107.43,104.629997,106.260002,65797100
07/01/2015,107.199997,108.199997,106.699997,107.75,40105900
08/01/2015,109.230003,112.150002,108.699997,111.889999,59364500
09/01/2015,112.669998,113.25,110.209999,112.010002,53699500
12/01/2015,112.599998,112.629997,108.800003,109.25,49650800
13/01/2015,111.43,112.800003,108.910004,110.220001,67091900
14/01/2015,109.040001,110.489998,108.5,109.800003,48337000
15/01/2015,110.0,110.059998,106.660004,106.82,60014000
16/01/2015,107.029999,107.580002,105.199997,105.989998,78513300
20/01/2015,107.839996,108.970001,106.5,108.720001,49899900
21/01/2015,108.949997,111.059998,108.269997,109.550003,48575900
22/01/2015,110.260002,112.470001,109.720001,112.400002,53796400
23/01/2015,112.300003,113.75,111.529999,112.980003,46464800
26/01/2015,113.739998,114.360001,112.800003,113.099998,55615000
27/01/2015,112.419998,112.480003,109.029999,109.139999,95568700
28/01/2015,117.629997,118.120003,115.309998,115.309998,146477100
29/01/2015,116.32,119.190002,115.559998,118.900002,84436400
30/01/2015,118.400002,120.0,116.849998,117.160004,83745500
02/02/2015,118.050003,119.169998,116.080002,118.629997,62739100
03/02/2015,118.5,119.089996,117.610001,118.650002,51915700
04/02/2015,118.5,120.510002,118.309998,119.559998,70149700
05/02/2015,120.019997,120.230003,119.25,119.940002,42246200
06/02/2015,120.019997,120.25,118.449997,118.93,43706600
09/02/2015,118.550003,119.839996,118.43,119.720001,38889800
10/02/2015,120.169998,122.150002,120.160004,122.019997,62008500
11/02/2015,122.769997,124.919998,122.5,124.879997,73561800
12/02/2015,126.059998,127.480003,125.57,126.459999,74474500
13/02/2015,127.279999,127.279999,125.650002,127.080002,54272200
17/02/2015,127.489998,128.880005,126.919998,127.830002,63152400
18/02/2015,127.629997,128.779999,127.449997,128.720001,44891700
19/02/2015,128.479996,129.029999,128.330002,128.449997,37362400
20/02/2015,128.619995,129.5,128.050003,129.5,48948400
23/02/2015,130.020004,133.0,129.660004,133.0,70974100
24/02/2015,132.940002,133.600006,131.169998,132.169998,69228100
25/02/2015,131.559998,131.600006,128.149994,128.789993,74711700
26/02/2015,128.789993,130.869995,126.610001,130.419998,91287500
27/02/2015,130.0,130.570007,128.240005,128.460007,62014800
02/03/2015,129.25,130.279999,128.300003,129.089996,48096700
03/03/2015,128.960007,129.520004,128.089996,129.360001,37816300
04/03/2015,129.100006,129.559998,128.320007,128.539993,31666300
05/03/2015,128.580002,128.75,125.760002,126.410004,56517100
06/03/2015,128.399994,129.369995,126.260002,126.599998,72842100
09/03/2015,127.959999,129.570007,125.059998,127.139999,88528500
10/03/2015,126.410004,127.220001,123.800003,124.510002,68856600
11/03/2015,124.75,124.769997,122.110001,122.239998,68939000
12/03/2015,122.309998,124.900002,121.629997,124.449997,48362700
13/03/2015,124.400002,125.400002,122.580002,123.589996,51827300
16/03/2015,123.879997,124.949997,122.870003,124.949997,35874300
17/03/2015,125.900002,127.32,125.650002,127.040001,51023100
18/03/2015,127.0,129.160004,126.370003,128.470001,65270900
19/03/2015,128.75,129.25,127.400002,127.5,45809500
20/03/2015,128.25,128.399994,125.160004,125.900002,68695100
23/03/2015,127.120003,127.849998,126.519997,127.209999,37709700
24/03/2015,127.230003,128.039993,126.559998,126.690002,32842300
25/03/2015,126.540001,126.82,123.379997,123.379997,51655200
26/03/2015,122.760002,124.879997,122.599998,124.239998,47572900
27/03/2015,124.57,124.699997,122.910004,123.25,39546200
30/03/2015,124.050003,126.400002,124.0,126.370003,47099700
31/03/2015,126.089996,126.489998,124.360001,124.43,42090600
01/04/2015,124.82,125.120003,123.099998,124.25,40621400
02/04/2015,125.029999,125.559998,124.190002,125.32,32220100
06/04/2015,124.470001,127.510002,124.330002,127.349998,37194000
07/04/2015,127.639999,128.119995,125.980003,126.010002,35012300
08/04/2015,125.849998,126.400002,124.970001,125.599998,37329200
09/04/2015,125.849998,126.580002,124.660004,126.559998,32484000
10/04/2015,125.949997,127.209999,125.260002,127.099998,40188000
13/04/2015,128.369995,128.570007,126.610001,126.849998,36365100
14/04/2015,127.0,127.290001,125.910004,126.300003,25524600
15/04/2015,126.410004,127.129997,126.010002,126.779999,28970400
16/04/2015,126.279999,127.099998,126.110001,126.169998,28369000
17/04/2015,125.550003,126.139999,124.459999,124.75,51957000
20/04/2015,125.57,128.119995,125.169998,127.599998,47054300
21/04/2015,128.100006,128.199997,126.669998,126.910004,32435100
22/04/2015,126.989998,128.869995,126.32,128.619995,37654500
23/04/2015,128.300003,130.419998,128.139999,129.669998,45770900
24/04/2015,130.490005,130.630005,129.229996,130.279999,44525900
27/04/2015,132.309998,133.130005,131.149994,132.649994,96954200
28/04/2015,134.460007,134.539993,129.570007,130.559998,118924000
29/04/2015,130.160004,131.589996,128.300003,128.639999,63386100
30/04/2015,128.639999,128.639999,124.580002,125.150002,83195400
01/05/2015,126.099998,130.130005,125.300003,128.949997,58512600
04/05/2015,129.5,130.570007,128.259995,128.699997,50988300
05/05/2015,128.149994,128.449997,125.779999,125.800003,49271400
06/05/2015,126.559998,126.75,123.360001,125.010002,72141000
07/05/2015,124.769997,126.080002,124.019997,125.260002,43940900
08/05/2015,126.68,127.620003,126.110001,127.620003,55550400
11/05/2015,127.389999,127.559998,125.629997,126.32,42035800
12/05/2015,125.599998,126.879997,124.82,125.870003,48160000
13/05/2015,126.150002,127.190002,125.870003,126.010002,34694200
14/05/2015,127.410004,128.949997,127.160004,128.949997,45203500
15/05/2015,129.070007,129.490005,128.210007,128.770004,38208000
18/05/2015,128.380005,130.720001,128.360001,130.190002,50882900
19/05/2015,130.690002,130.880005,129.639999,130.070007,44633200
20/05/2015,130.0,130.979996,129.339996,130.059998,36454900
21/05/2015,130.070007,131.630005,129.830002,131.389999,39730400
22/05/2015,131.600006,132.970001,131.399994,132.539993,45596000
26/05/2015,132.600006,132.910004,129.119995,129.619995,70697600
27/05/2015,130.339996,132.259995,130.050003,132.039993,45833200
28/05/2015,131.860001,131.949997,131.100006,131.779999,30733300
29/05/2015,131.229996,131.449997,129.899994,130.279999,50884500
01/06/2015,130.279999,131.389999,130.050003,130.539993,32112800
02/06/2015,129.860001,130.660004,129.320007,129.960007,33667600
03/06/2015,130.660004,130.940002,129.899994,130.119995,30889400
04/06/2015,129.580002,130.580002,128.910004,129.360001,38450100
05/06/2015,129.5,129.690002,128.360001,128.649994,35626800
08/06/2015,128.899994,129.210007,126.830002,127.800003,52674800
09/06/2015,126.699997,128.080002,125.620003,127.419998,56075400
10/06/2015,127.919998,129.339996,127.849998,128.880005,39087300
11/06/2015,129.179993,130.179993,128.479996,128.589996,35390900
12/06/2015,128.190002,128.330002,127.110001,127.169998,36886200
15/06/2015,126.099998,127.239998,125.709999,126.919998,43988900
16/06/2015,127.029999,127.849998,126.370003,127.599998,31494100
